************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 01/15/2025 15:50:51
Simulation start date: 01/01/2018
Simulation end date: 12/31/2018
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2018 Cotton, 100%irrigation treatment
************************************************************************
Year-DOY  Year  DOY  DOW      Date  ETref  tKcb   Kcb     h Kcmax    fc    fw   few      De    Kr    Ke      E     DPe    Kc    ETc     TAW TAWrmax    TAWb    Zr     p     RAW    Ks Kcadj ETcadj      T      DP    Dinc      Dr     fDr   Drmax  fDrmax      Db     fDb   Irrig IrrLoss    Rain  Runoff  Year  DOY  DOW      Date
2018-016  2018  016  Tue  01/16/18  0.000 0.500 0.500 1.000 1.243 0.000 1.000 1.000   0.000 1.000 0.743  0.000  25.793 1.243  0.000  21.400 -99.999 -99.999 0.200 0.700  14.980 1.000 1.243  0.000  0.000  25.800 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  25.300   0.000   0.500   0.000  2018  016  Tue  01/16/18
2018-017  2018  017  Wed  01/17/18  0.000 0.500 0.500 1.000 1.243 0.000 1.000 1.000   0.000 1.000 0.743  0.000  12.300 1.243  0.000  21.400 -99.999 -99.999 0.200 0.700  14.980 1.000 1.243  0.000  0.000  12.300 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  11.800   0.000   0.500   0.000  2018  017  Wed  01/17/18
2018-018  2018  018  Thu  01/18/18  0.040 0.500 0.500 1.000 1.243 0.000 1.000 1.000   0.030 1.000 0.743  0.030  20.000 1.243  0.050  21.400 -99.999 -99.999 0.200 0.698  14.937 1.000 1.243  0.050  0.020  19.950 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  19.500   0.000   0.500   0.000  2018  018  Thu  01/18/18
2018-019  2018  019  Fri  01/19/18  0.340 0.500 0.500 1.000 1.243 0.000 1.000 1.000   0.253 1.000 0.743  0.253  20.070 1.243  0.423  21.400 -99.999 -99.999 0.200 0.683  14.618 1.000 1.243  0.423  0.170  19.677 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  19.600   0.000   0.500   0.000  2018  019  Fri  01/19/18
2018-020  2018  020  Sat  01/20/18  0.620 0.500 0.500 1.000 1.243 0.000 1.000 1.000   0.461 1.000 0.743  0.461   7.247 1.243  0.771  21.400 -99.999 -99.999 0.200 0.669  14.320 1.000 1.243  0.771  0.310   6.729 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999   7.000   0.000   0.500   0.000  2018  020  Sat  01/20/18
2018-021  2018  021  Sun  01/21/18  0.980 0.500 0.500 1.000 1.243 0.000 1.000 1.000   0.728 1.000 0.743  0.728  10.539 1.243  1.218  21.400 -99.999 -99.999 0.200 0.651  13.937 1.000 1.243  1.218  0.490   9.782 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  10.500   0.000   0.500   0.000  2018  021  Sun  01/21/18
2018-022  2018  022  Mon  01/22/18  0.460 0.540 0.540 1.300 1.247 0.008 1.000 0.992   0.328 1.000 0.707  0.325  35.772 1.247  0.573  35.310 -99.999 -99.999 0.330 0.677  23.907 1.000 1.247  0.573  0.248  35.927 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  36.000   0.000   0.500   0.000  2018  022  Mon  01/22/18
2018-023  2018  023  Tue  01/23/18  0.120 0.580 0.580 1.600 1.250 0.018 1.000 0.982   0.082 1.000 0.670  0.080  33.472 1.250  0.150  49.220 -99.999 -99.999 0.460 0.694  34.159 1.000 1.250  0.150  0.070  33.650 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  33.300   0.000   0.500   0.000  2018  023  Tue  01/23/18
2018-024  2018  024  Wed  01/24/18  0.070 0.620 0.620 1.900 1.252 0.028 1.000 0.972   0.046 1.000 0.632  0.044  30.018 1.252  0.088  63.130 -99.999 -99.999 0.590 0.696  43.970 1.000 1.252  0.088  0.043  30.012 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  29.600   0.000   0.500   0.000  2018  024  Wed  01/24/18
2018-025  2018  025  Thu  01/25/18  0.180 0.660 0.660 2.200 1.255 0.038 1.000 0.962   0.111 1.000 0.595  0.107  41.854 1.255  0.226  77.040 -99.999 -99.999 0.720 0.691  53.232 1.000 1.255  0.226  0.119  41.674 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  41.400   0.000   0.500   0.000  2018  025  Thu  01/25/18
2018-026  2018  026  Fri  01/26/18  0.100 0.700 0.700 2.500 1.257 0.050 1.000 0.950   0.059 1.000 0.557  0.056  35.789 1.257  0.126  90.950 -99.999 -99.999 0.850 0.695  63.208 1.000 1.257  0.126  0.070  35.774 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  35.400   0.000   0.500   0.000  2018  026  Fri  01/26/18
