************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 04/04/2025 14:40:34
Simulation start date: 01/01/2023
Simulation end date: 12/31/2023
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: Cotton, 100%irrigation treatment
************************************************************************
Year-DOY  Year  DOY  DOW      Date  ETref  tKcb   Kcb     h Kcmax    fc    fw   few      De    Kr    Ke      E     DPe    Kc    ETc     TAW TAWrmax    TAWb    Zr     p     RAW    Ks Kcadj ETcadj      T      DP    Dinc      Dr     fDr   Drmax  fDrmax      Db     fDb   Irrig IrrLoss    Rain  Runoff  Year  DOY  DOW      Date
2023-080  2023  080  Tue  03/21/23  2.550 0.943 0.943 3.920 1.265 0.141 1.000 0.859  23.579 0.052 0.017  0.043   0.000 0.960  2.447 471.360 -99.999 -99.999 1.964 0.602 283.807 1.000 0.960  2.447  2.405   0.000 -99.999 115.527   0.245 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  080  Tue  03/21/23
2023-081  2023  081  Wed  03/22/23  3.310 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.633 0.050 0.016  0.052   0.000 0.966  3.196 480.000 -99.999 -99.999 2.000 0.572 274.628 1.000 0.966  3.196  3.145   0.000 -99.999 118.717   0.247 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  081  Wed  03/22/23
2023-082  2023  082  Thu  03/23/23  3.130 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.681 0.047 0.015  0.046   0.000 0.965  3.020 480.000 -99.999 -99.999 2.000 0.579 278.021 1.000 0.965  3.020  2.973   0.000 -99.999 121.730   0.254 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  082  Thu  03/23/23
2023-083  2023  083  Fri  03/24/23  1.640 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.701 0.044 0.014  0.023   0.000 0.964  1.581 480.000 -99.999 -99.999 2.000 0.637 305.647 1.000 0.964  1.581  1.558   0.000 -99.999 123.304   0.257 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  083  Fri  03/24/23
2023-084  2023  084  Sat  03/25/23  2.860 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.740 0.043 0.014  0.039   0.000 0.964  2.756 480.000 -99.999 -99.999 2.000 0.590 283.086 1.000 0.964  2.756  2.717   0.000 -99.999 126.053   0.263 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  084  Sat  03/25/23
2023-085  2023  085  Sun  03/26/23  2.170 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.767 0.041 0.013  0.028   0.000 0.963  2.090 480.000 -99.999 -99.999 2.000 0.616 295.879 1.000 0.963  2.090  2.061   0.000 -99.999 128.137   0.267 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  085  Sun  03/26/23
2023-086  2023  086  Mon  03/27/23  3.730 0.950 0.950 4.000 1.302 0.124 1.000 0.876  23.819 0.040 0.014  0.052   0.000 0.964  3.596 480.000 -99.999 -99.999 2.000 0.556 266.965 1.000 0.964  3.596  3.543   0.000 -99.999 131.726   0.274 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  086  Mon  03/27/23
2023-087  2023  087  Tue  03/28/23  3.490 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.860 0.037 0.012  0.040   0.000 0.962  3.356 480.000 -99.999 -99.999 2.000 0.566 271.565 1.000 0.962  3.356  3.316   0.000 -99.999 135.075   0.281 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  087  Tue  03/28/23
2023-088  2023  088  Wed  03/29/23  3.060 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.893 0.035 0.011  0.033   0.000 0.961  2.940 480.000 -99.999 -99.999 2.000 0.582 279.545 1.000 0.961  2.940  2.907   0.000 -99.999 138.009   0.288 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  088  Wed  03/29/23
2023-089  2023  089  Thu  03/30/23  1.510 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.904 0.033 0.010  0.016   0.000 0.960  1.450 480.000 -99.999 -99.999 2.000 0.642 308.157 1.000 0.960  1.450  1.434   0.000 -99.999 139.452   0.291 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  089  Thu  03/30/23
2023-090  2023  090  Fri  03/31/23  0.600 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.905 0.032 0.010  0.006   0.000 0.960  0.576 480.000 -99.999 -99.999 2.000 0.677 324.939 1.000 0.960  0.576  0.570   0.000 -99.999 140.022   0.292 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  090  Fri  03/31/23
2023-091  2023  091  Sat  04/01/23  2.760 0.950 0.950 4.000 1.265 0.146 1.000 0.854  23.801 0.032 0.010  0.028   0.000 0.960  2.650 480.000 -99.999 -99.999 2.000 0.594 285.120 1.000 0.960  2.650  2.622   0.000 -99.999 142.535   0.297 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.130   0.000  2023  091  Sat  04/01/23
2023-092  2023  092  Sun  04/02/23  4.140 0.950 0.950 4.000 1.268 0.144 1.000 0.856  23.853 0.038 0.012  0.050   0.000 0.962  3.983 480.000 -99.999 -99.999 2.000 0.541 259.531 1.000 0.962  3.983  3.933   0.000 -99.999 146.512   0.305 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  092  Sun  04/02/23
2023-093  2023  093  Mon  04/03/23  5.340 0.950 0.950 4.000 1.333 0.109 1.000 0.891  23.927 0.035 0.013  0.072   0.000 0.963  5.145 480.000 -99.999 -99.999 2.000 0.494 237.225 1.000 0.963  5.145  5.073   0.000 -99.999 151.650   0.316 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  093  Mon  04/03/23
2023-094  2023  094  Tue  04/04/23  4.480 0.950 0.950 4.000 1.274 0.140 1.000 0.860  23.972 0.031 0.010  0.045   0.000 0.960  4.301 480.000 -99.999 -99.999 2.000 0.528 253.421 1.000 0.960  4.301  4.256   0.000 -99.999 155.944   0.325 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  094  Tue  04/04/23
2023-095  2023  095  Wed  04/05/23  3.780 0.950 0.950 4.000 1.288 0.131 1.000 0.869  24.008 0.029 0.010  0.036   0.000 0.960  3.627 480.000 -99.999 -99.999 2.000 0.555 266.352 1.000 0.960  3.627  3.591   0.000 -99.999 159.565   0.332 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  095  Wed  04/05/23
2023-096  2023  096  Thu  04/06/23  3.700 0.950 0.950 4.000 1.265 0.146 1.000 0.854  24.038 0.027 0.008  0.031   0.000 0.958  3.546 480.000 -99.999 -99.999 2.000 0.558 267.916 1.000 0.958  3.546  3.515   0.000 -99.999 163.104   0.340 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  096  Thu  04/06/23
2023-097  2023  097  Fri  04/07/23  3.770 0.950 0.950 4.000 1.279 0.137 1.000 0.863  24.067 0.025 0.008  0.031   0.000 0.958  3.612 480.000 -99.999 -99.999 2.000 0.556 266.640 1.000 0.958  3.612  3.581   0.000 -99.999 166.710   0.347 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  097  Fri  04/07/23
2023-098  2023  098  Sat  04/08/23  3.100 0.950 0.950 4.000 1.274 0.140 1.000 0.860  24.088 0.023 0.008  0.024   0.000 0.958  2.969 480.000 -99.999 -99.999 2.000 0.581 279.004 1.000 0.958  2.969  2.945   0.000 -99.999 169.672   0.353 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  098  Sat  04/08/23
2023-099  2023  099  Sun  04/09/23  4.340 0.950 0.950 4.000 1.276 0.139 1.000 0.861  24.098 0.022 0.007  0.031   0.000 0.957  4.154 480.000 -99.999 -99.999 2.000 0.534 256.234 1.000 0.957  4.154  4.123   0.000 -99.999 173.800   0.362 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.020   0.000  2023  099  Sun  04/09/23
2023-100  2023  100  Mon  04/10/23  4.410 0.950 0.950 4.000 1.276 0.139 1.000 0.861  24.127 0.022 0.007  0.031   0.000 0.957  4.221 480.000 -99.999 -99.999 2.000 0.531 254.962 1.000 0.957  4.221  4.189   0.000 -99.999 178.014   0.371 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  100  Mon  04/10/23
2023-101  2023  101  Tue  04/11/23  3.180 0.950 0.950 4.000 1.265 0.146 1.000 0.854  24.145 0.020 0.006  0.020   0.000 0.956  3.041 480.000 -99.999 -99.999 2.000 0.578 277.609 1.000 0.956  3.041  3.021   0.000 -99.999 181.049   0.377 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  101  Tue  04/11/23
2023-102  2023  102  Wed  04/12/23  0.830 0.950 0.950 4.000 1.265 0.146 1.000 0.854  24.144 0.019 0.006  0.005   0.000 0.956  0.794 480.000 -99.999 -99.999 2.000 0.668 320.764 1.000 0.956  0.794  0.788   0.000 -99.999 181.836   0.379 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  102  Wed  04/12/23
2023-103  2023  103  Thu  04/13/23  0.450 0.950 0.950 4.000 1.265 0.146 1.000 0.854  24.070 0.019 0.006  0.003   0.000 0.956  0.430 480.000 -99.999 -99.999 2.000 0.683 327.740 1.000 0.956  0.430  0.427   0.000 -99.999 182.190   0.380 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.070   0.000  2023  103  Thu  04/13/23
2023-104  2023  104  Fri  04/14/23  3.220 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.222 0.023 0.007  0.024   0.000 0.957  3.083 480.000 -99.999 -99.999 2.000 0.577 276.814 1.000 0.957  3.083  3.059   0.000 -99.999 183.396   0.382 -99.999 -99.999 -99.999 -99.999   0.820   0.813   1.870   0.000  2023  104  Fri  04/14/23
2023-105  2023  105  Sat  04/15/23  2.620 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.334 0.123 0.039  0.102   0.000 0.989  2.591 480.000 -99.999 -99.999 2.000 0.596 286.257 1.000 0.989  2.591  2.489   0.000 -99.999 185.980   0.387 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  105  Sat  04/15/23
2023-106  2023  106  Sun  04/16/23  4.490 0.950 0.950 4.000 1.282 0.135 1.000 0.865  22.529 0.117 0.039  0.174   0.000 0.989  4.440 480.000 -99.999 -99.999 2.000 0.522 250.755 1.000 0.989  4.440  4.266   0.000 -99.999 190.413   0.397 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  106  Sun  04/16/23
2023-107  2023  107  Mon  04/17/23  3.020 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.641 0.107 0.034  0.101   0.000 0.984  2.970 480.000 -99.999 -99.999 2.000 0.581 278.967 1.000 0.984  2.970  2.869   0.000 -99.999 193.377   0.403 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  107  Mon  04/17/23
2023-108  2023  108  Tue  04/18/23  4.650 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.807 0.100 0.032  0.147   0.000 0.982  4.565 480.000 -99.999 -99.999 2.000 0.517 248.355 1.000 0.982  4.565  4.418   0.000 -99.999 197.935   0.412 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  108  Tue  04/18/23
2023-109  2023  109  Wed  04/19/23  3.750 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.927 0.092 0.029  0.108   0.000 0.979  3.671 480.000 -99.999 -99.999 2.000 0.553 265.522 1.000 0.979  3.671  3.562   0.000 -99.999 201.600   0.420 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  109  Wed  04/19/23
2023-110  2023  110  Thu  04/20/23  1.070 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.954 0.085 0.027  0.029   0.000 0.977  1.045 480.000 -99.999 -99.999 2.000 0.658 315.932 1.000 0.977  1.045  1.016   0.000 -99.999 202.638   0.422 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  110  Thu  04/20/23
2023-111  2023  111  Fri  04/21/23  2.430 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.023 0.084 0.026  0.064   0.000 0.976  2.373 480.000 -99.999 -99.999 2.000 0.605 290.447 1.000 0.976  2.373  2.308   0.000 -99.999 204.004   0.425 -99.999 -99.999 -99.999 -99.999   0.820   0.813   1.000   0.000  2023  111  Fri  04/21/23
2023-112  2023  112  Sat  04/22/23  4.360 0.950 0.950 4.000 1.266 0.145 1.000 0.855  22.012 0.134 0.042  0.185   0.000 0.992  4.327 480.000 -99.999 -99.999 2.000 0.527 252.927 1.000 0.992  4.327  4.142   0.000 -99.999 208.104   0.434 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.220   0.000  2023  112  Sat  04/22/23
2023-113  2023  113  Sun  04/23/23  2.960 0.950 0.950 4.000 1.269 0.143 1.000 0.857  22.154 0.134 0.043  0.127   0.000 0.993  2.939 480.000 -99.999 -99.999 2.000 0.582 279.573 1.000 0.993  2.939  2.812   0.000 -99.999 211.037   0.440 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.000   0.000  2023  113  Sun  04/23/23
2023-114  2023  114  Mon  04/24/23  2.830 0.950 0.950 4.000 1.265 0.146 1.000 0.854  21.580 0.127 0.040  0.113   0.000 0.990  2.802 480.000 -99.999 -99.999 2.000 0.588 282.207 1.000 0.990  2.802  2.688   0.000 -99.999 213.132   0.444 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.700   0.000  2023  114  Mon  04/24/23
2023-115  2023  115  Tue  04/25/23  3.270 0.950 0.950 4.000 1.265 0.146 1.000 0.854  20.484 0.158 0.050  0.163   0.000 1.000  3.269 480.000 -99.999 -99.999 2.000 0.569 273.229 1.000 1.000  3.269  3.107   0.000 -99.999 215.115   0.448 -99.999 -99.999 -99.999 -99.999   0.820   0.813   1.280   0.000  2023  115  Tue  04/25/23
2023-116  2023  116  Wed  04/26/23  4.750 0.950 0.950 4.000 1.265 0.146 1.000 0.854  20.778 0.217 0.068  0.325   0.000 1.018  4.838 480.000 -99.999 -99.999 2.000 0.506 243.115 1.000 1.018  4.838  4.513   0.000 -99.999 219.866   0.458 -99.999 -99.999 -99.999 -99.999   0.820   0.813   0.080   0.000  2023  116  Wed  04/26/23
2023-117  2023  117  Thu  04/27/23  4.290 0.950 0.950 4.000 1.277 0.138 1.000 0.862  21.084 0.201 0.066  0.282   0.000 1.016  4.358 480.000 -99.999 -99.999 2.000 0.526 252.334 1.000 1.016  4.358  4.075   0.000 -99.999 224.202   0.467 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  117  Thu  04/27/23
2023-118  2023  118  Fri  04/28/23  2.330 0.950 0.950 4.000 1.265 0.146 1.000 0.854  21.221 0.185 0.058  0.136   0.000 1.008  2.349 480.000 -99.999 -99.999 2.000 0.606 290.895 1.000 1.008  2.349  2.213   0.000 -99.999 226.530   0.472 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  118  Fri  04/28/23
2023-119  2023  119  Sat  04/29/23  3.880 0.950 0.950 4.000 1.268 0.144 1.000 0.856  21.455 0.177 0.056  0.219   0.000 1.006  3.905 480.000 -99.999 -99.999 2.000 0.544 261.025 1.000 1.006  3.905  3.686   0.000 -99.999 230.413   0.480 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  119  Sat  04/29/23
2023-120  2023  120  Sun  04/30/23  4.040 0.950 0.950 4.000 1.266 0.145 1.000 0.855  21.680 0.165 0.052  0.210   0.000 1.002  4.048 480.000 -99.999 -99.999 2.000 0.538 258.282 1.000 1.002  4.048  3.838   0.000 -99.999 234.440   0.488 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  120  Sun  04/30/23
2023-121  2023  121  Mon  05/01/23  2.520 0.950 0.950 4.000 1.265 0.146 1.000 0.854  21.580 0.152 0.048  0.121   0.000 0.998  2.515 480.000 -99.999 -99.999 2.000 0.599 287.709 1.000 0.998  2.515  2.394   0.000 -99.999 236.714   0.493 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.220   0.000  2023  121  Mon  05/01/23
2023-122  2023  122  Tue  05/02/23  2.490 0.950 0.950 4.000 1.265 0.146 1.000 0.854  21.524 0.158 0.050  0.124   0.000 1.000  2.489 480.000 -99.999 -99.999 2.000 0.600 288.202 1.000 1.000  2.489  2.365   0.000 -99.999 239.002   0.498 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.180   0.000  2023  122  Tue  05/02/23
2023-123  2023  123  Wed  05/03/23  5.250 0.950 0.950 4.000 1.277 0.138 1.000 0.862  21.523 0.161 0.053  0.276   0.000 1.003  5.264 480.000 -99.999 -99.999 2.000 0.489 234.934 0.983 0.987  5.181  4.905   0.000 -99.999 243.862   0.508 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.300   0.000  2023  123  Wed  05/03/23
2023-124  2023  124  Thu  05/04/23  5.470 0.950 0.950 4.000 1.284 0.134 1.000 0.866  21.841 0.161 0.054  0.294   0.000 1.004  5.490 480.000 -99.999 -99.999 2.000 0.480 230.589 0.947 0.953  5.214  4.920   0.000 -99.999 249.054   0.519 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  124  Thu  05/04/23
2023-125  2023  125  Fri  05/05/23  5.320 0.950 0.950 4.000 1.277 0.138 1.000 0.862  22.110 0.144 0.047  0.250   0.000 0.997  5.304 480.000 -99.999 -99.999 2.000 0.488 234.165 0.939 0.939  4.998  4.748   0.000 -99.999 254.030   0.529 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  125  Fri  05/05/23
2023-126  2023  126  Sat  05/06/23  3.900 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.194 0.129 0.041  0.159   0.000 0.991  3.864 480.000 -99.999 -99.999 2.000 0.545 261.812 1.000 0.991  3.864  3.705   0.000 -99.999 257.793   0.537 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.080   0.000  2023  126  Sat  05/06/23
2023-127  2023  127  Sun  05/07/23  3.760 0.950 0.950 4.000 1.269 0.143 1.000 0.857  22.247 0.125 0.040  0.149   0.000 0.990  3.721 480.000 -99.999 -99.999 2.000 0.551 264.549 1.000 0.990  3.721  3.572   0.000 -99.999 261.393   0.545 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.100   0.000  2023  127  Sun  05/07/23
2023-128  2023  128  Mon  05/08/23  1.690 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.282 0.122 0.038  0.065   0.000 0.988  1.670 480.000 -99.999 -99.999 2.000 0.633 303.928 1.000 0.988  1.670  1.605   0.000 -99.999 263.022   0.548 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.020   0.000  2023  128  Mon  05/08/23
2023-129  2023  129  Tue  05/09/23  3.340 0.950 0.950 4.000 1.276 0.139 1.000 0.861  22.232 0.120 0.039  0.131   0.000 0.989  3.304 480.000 -99.999 -99.999 2.000 0.568 272.572 1.000 0.989  3.304  3.173   0.000 -99.999 266.124   0.554 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.180   0.000  2023  129  Tue  05/09/23
2023-130  2023  130  Wed  05/10/23  0.430 0.950 0.950 4.000 1.265 0.146 1.000 0.854  22.210 0.123 0.039  0.017   0.000 0.989  0.425 480.000 -99.999 -99.999 2.000 0.683 327.838 1.000 0.989  0.425  0.408   0.000 -99.999 266.508   0.555 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.020   0.000  2023  130  Wed  05/10/23
2023-131  2023  131  Thu  05/11/23  1.110 0.950 0.950 4.000 1.265 0.146 1.000 0.854  17.260 0.124 0.039  0.043   0.000 0.989  1.098 480.000 -99.999 -99.999 2.000 0.656 314.922 1.000 0.989  1.098  1.054   0.000 -99.999 262.604   0.547 -99.999 -99.999 -99.999 -99.999   2.670   2.649   4.980   0.000  2023  131  Thu  05/11/23
2023-132  2023  132  Fri  05/12/23  2.450 0.950 0.950 4.000 1.265 0.146 1.000 0.854  15.622 0.391 0.123  0.302   0.000 1.073  2.630 480.000 -99.999 -99.999 2.000 0.595 285.505 1.000 1.073  2.630  2.328   0.000 -99.999 263.243   0.548 -99.999 -99.999 -99.999 -99.999   2.670   2.649   1.970   0.000  2023  132  Fri  05/12/23
2023-133  2023  133  Sat  05/13/23  2.780 0.950 0.950 4.000 1.265 0.146 1.000 0.854  16.013 0.480 0.151  0.421   0.000 1.101  3.062 480.000 -99.999 -99.999 2.000 0.578 277.214 1.000 1.101  3.062  2.641   0.000 -99.999 266.203   0.555 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.080   0.000  2023  133  Sat  05/13/23
2023-134  2023  134  Sun  05/14/23  1.920 0.950 0.950 4.000 1.265 0.146 1.000 0.854  16.267 0.459 0.145  0.278   0.000 1.095  2.102 480.000 -99.999 -99.999 2.000 0.616 295.645 1.000 1.095  2.102  1.824   0.000 -99.999 268.234   0.559 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.050   0.000  2023  134  Sun  05/14/23
2023-135  2023  135  Mon  05/15/23  5.130 0.950 0.950 4.000 1.265 0.146 1.000 0.854  16.858 0.445 0.140  0.720   0.000 1.090  5.594 480.000 -99.999 -99.999 2.000 0.476 228.603 0.842 0.941  4.825  4.105   0.000 -99.999 272.808   0.568 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.230   0.000  2023  135  Mon  05/15/23
2023-136  2023  136  Tue  05/16/23  2.100 0.950 0.950 4.000 1.272 0.141 1.000 0.859  17.143 0.413 0.133  0.280   0.000 1.083  2.275 480.000 -99.999 -99.999 2.000 0.609 292.326 1.000 1.083  2.275  1.995   0.000 -99.999 275.041   0.573 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.020   0.000  2023  136  Tue  05/16/23
2023-137  2023  137  Wed  05/17/23  4.170 0.950 0.950 4.000 1.309 0.120 1.000 0.880  17.778 0.398 0.143  0.595   0.000 1.093  4.557 480.000 -99.999 -99.999 2.000 0.518 248.510 0.885 0.984  4.103  3.507   0.000 -99.999 279.102   0.581 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.020   0.000  2023  137  Wed  05/17/23
2023-138  2023  138  Thu  05/18/23  5.770 0.950 0.950 4.000 1.283 0.134 1.000 0.866  18.564 0.363 0.121  0.699   0.000 1.071  6.180 480.000 -99.999 -99.999 2.000 0.453 217.341 0.765 0.848  4.891  4.193   0.000 -99.999 283.972   0.592 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  138  Thu  05/18/23
2023-139  2023  139  Fri  05/19/23  2.170 0.950 0.950 4.000 1.265 0.146 1.000 0.854  18.799 0.321 0.101  0.220   0.000 1.051  2.281 480.000 -99.999 -99.999 2.000 0.609 292.202 1.000 1.051  2.281  2.061   0.000 -99.999 286.232   0.596 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  139  Fri  05/19/23
2023-140  2023  140  Sat  05/20/23  1.090 0.950 0.950 4.000 1.265 0.146 1.000 0.854  18.902 0.308 0.097  0.106   0.000 1.047  1.141 480.000 -99.999 -99.999 2.000 0.654 314.084 1.000 1.047  1.141  1.036   0.000 -99.999 287.352   0.599 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  140  Sat  05/20/23
2023-141  2023  141  Sun  05/21/23  3.820 0.950 0.950 4.000 1.265 0.146 1.000 0.854  19.237 0.303 0.095  0.365   0.000 1.045  3.994 480.000 -99.999 -99.999 2.000 0.540 259.323 0.873 0.925  3.533  3.168   0.000 -99.999 290.793   0.606 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.070   0.000  2023  141  Sun  05/21/23
2023-142  2023  142  Mon  05/22/23  4.310 0.950 0.950 4.000 1.265 0.146 1.000 0.854  19.669 0.284 0.090  0.387   0.000 1.040  4.481 480.000 -99.999 -99.999 2.000 0.521 249.961 0.822 0.871  3.754  3.368   0.000 -99.999 294.527   0.614 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  142  Mon  05/22/23
2023-143  2023  143  Tue  05/23/23  4.430 0.950 0.950 4.000 1.265 0.146 1.000 0.854  20.044 0.261 0.082  0.365   0.000 1.032  4.573 480.000 -99.999 -99.999 2.000 0.517 248.191 0.800 0.842  3.732  3.367   0.000 -99.999 298.207   0.621 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.030   0.000  2023  143  Tue  05/23/23
2023-144  2023  144  Wed  05/24/23  1.890 0.950 0.950 4.000 1.265 0.146 1.000 0.854  20.141 0.241 0.076  0.144   0.000 1.026  1.939 480.000 -99.999 -99.999 2.000 0.622 298.770 1.000 1.026  1.939  1.795   0.000 -99.999 300.075   0.625 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.050   0.000  2023  144  Wed  05/24/23
2023-145  2023  145  Thu  05/25/23  3.460 0.950 0.950 4.000 1.265 0.146 1.000 0.854  19.990 0.236 0.074  0.257   0.000 1.024  3.544 480.000 -99.999 -99.999 2.000 0.558 267.952 0.849 0.880  3.046  2.789   0.000 -99.999 302.670   0.631 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.430   0.000  2023  145  Thu  05/25/23
2023-146  2023  146  Fri  05/26/23  5.990 0.950 0.950 4.000 1.267 0.144 1.000 0.856  20.460 0.244 0.077  0.463   0.000 1.027  6.154 480.000 -99.999 -99.999 2.000 0.454 217.850 0.676 0.720  4.312  3.849   0.000 -99.999 306.911   0.639 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.050   0.000  2023  146  Fri  05/26/23
2023-147  2023  147  Sat  05/27/23  5.070 0.950 0.950 4.000 1.282 0.135 1.000 0.865  20.864 0.218 0.073  0.368   0.000 1.023  5.184 480.000 -99.999 -99.999 2.000 0.493 236.465 0.711 0.748  3.791  3.423   0.000 -99.999 310.680   0.647 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  147  Sat  05/27/23
2023-148  2023  148  Sun  05/28/23  4.510 0.950 0.950 4.000 1.265 0.146 1.000 0.854  21.170 0.197 0.062  0.280   0.000 1.012  4.564 480.000 -99.999 -99.999 2.000 0.517 248.370 0.731 0.756  3.412  3.132   0.000 -99.999 314.071   0.654 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  148  Sun  05/28/23
2023-149  2023  149  Mon  05/29/23  4.840 0.950 0.950 4.000 1.265 0.146 1.000 0.854  21.440 0.180 0.057  0.275   0.000 1.007  4.873 480.000 -99.999 -99.999 2.000 0.505 242.442 0.698 0.720  3.486  3.212   0.000 -99.999 317.506   0.661 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.030   0.000  2023  149  Mon  05/29/23
2023-150  2023  150  Tue  05/30/23  5.400 0.950 0.950 4.000 1.278 0.138 1.000 0.862  21.758 0.165 0.054  0.293   0.000 1.004  5.423 480.000 -99.999 -99.999 2.000 0.483 231.886 0.655 0.676  3.652  3.360   0.000 -99.999 321.137   0.669 -99.999 -99.999 -99.999 -99.999   2.670   2.649   0.000   0.000  2023  150  Tue  05/30/23
